id,title,subject,date,label
29050,The environmental agency updated guidelines regarding youth job training programs in Riverbend,Politics,"February 27, 2023",REAL
29051,The health department launched a pilot program for public wifi access,Finance,"January 31, 2025",REAL
29052,Public health officials announced new funding for flood prevention infrastructure,World,"June 02, 2023",REAL
29053,The environmental agency began construction related to sleep and cardiovascular health,Politics,"October 08, 2025",REAL
29054,The police department approved a budget increase for after-school program funding,Business,"March 17, 2023",REAL
29055,The state legislature held a public hearing on farmers market regulations,Education,"July 03, 2022",REAL
29056,Conservation groups updated guidelines regarding storm drain maintenance in Maple Grove,Business,"May 14, 2026",REAL
29057,Community leaders published new findings about voter registration drives,Local,"May 20, 2025",REAL
29058,The environmental agency approved a budget increase for downtown revitalization,Environment,"October 27, 2025",REAL
29059,Local business owners released a report on disaster preparedness planning,Business,"January 11, 2022",REAL
29060,State transportation officials published new findings about youth job training programs in Kingsley,Finance,"October 08, 2023",REAL
29061,The police department launched a pilot program for flood prevention infrastructure in Oak Harbor,Environment,"June 12, 2022",REAL
29062,University researchers announced new funding for renewable energy incentives,Entertainment,"April 06, 2023",REAL
29063,The underdog squad wins championship in Ashford,Sports,"December 19, 2025",REAL
29064,The city council held a public hearing on noise pollution ordinances,Environment,"September 18, 2023",REAL
29065,Election officials held a public hearing on local library expansion,Health,"November 07, 2023",REAL
29066,University researchers voted to approve a study on historic building preservation,Local,"May 19, 2023",REAL
29067,Local business owners launched a pilot program for youth job training programs in Millbrook,Health,"May 26, 2022",REAL
29068,The police department began construction related to emergency response training in Stonebridge,Politics,"October 01, 2025",REAL
29069,Local business owners announced new funding for downtown revitalization,Science,"January 21, 2026",REAL
29070,Conservation groups began construction related to youth job training programs,Science,"May 13, 2022",REAL
29071,The county government released a report on small business tax relief in Ashford,Technology,"June 26, 2022",REAL
29072,The police department introduced legislation covering public art installations,Education,"July 16, 2024",REAL
29073,The regional planning board released a report on farmers market regulations in Crestwood,Environment,"November 14, 2023",REAL
29074,The environmental agency held a public hearing on emergency response training in Stonebridge,Finance,"February 06, 2025",REAL
29075,Local business owners published new findings about road safety improvements,Science,"March 08, 2023",REAL
29076,The police department voted to approve a study on voter registration drives,Finance,"May 25, 2022",REAL
29077,The health department held a public hearing on farmers market regulations,Technology,"August 04, 2023",REAL
29078,Public health officials announced new funding for traffic congestion in the downtown area,Technology,"July 23, 2022",REAL
29079,The police department voted to approve a study on public wifi access,Local,"July 20, 2024",REAL
29080,Conservation groups announced new funding for updated air quality monitoring,Entertainment,"June 25, 2022",REAL
29081,The city council launched a pilot program for small business tax relief in Millbrook,Science,"February 01, 2026",REAL
29082,The parks department began construction related to street lighting upgrades in Marshfield,Health,"November 17, 2022",REAL
29083,The state legislature announced new funding for sleep and cardiovascular health,Entertainment,"October 08, 2024",REAL
29084,Conservation groups held a public hearing on disaster preparedness planning,Environment,"June 30, 2023",REAL
29085,Community leaders introduced legislation covering farmers market regulations in Riverbend,Finance,"January 23, 2026",REAL
29086,Community leaders published new findings about farmers market regulations,Entertainment,"May 30, 2026",REAL
29087,The health department began construction related to renewable energy incentives,Politics,"June 21, 2023",REAL
29088,The transit authority approved a budget increase for new recycling guidelines,Finance,"April 30, 2022",REAL
29089,The school board announced new funding for local wildlife protection in Silver Lake,Technology,"July 12, 2024",REAL
29090,The environmental agency introduced legislation covering public school funding in Riverbend,Health,"July 04, 2022",REAL
29091,The state legislature held a public hearing on voter registration drives in Lakeside,Education,"February 12, 2022",REAL
